ID,Tweet_ID,Isi_Tweet,Tanggal_Tweet,Kandidat,Aplikasi,Lokasi User,Sentimen,,,,
-1173518556,wahyudi_sudibya,"Katanya 2014 saja ""@Lingga_ringga: Berarti 2019? ""@NewsAggr3gator: Jokowi Layak jd Presiden jk Berhasil Pimpin JKT@fajarprtama86 @Pak_JK""",8/9/2013 15:34,JK,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Di Indonesia,1,,,,
-1172888678,UlanOktavia_,Ridwan Kamil Belum Berambisi Jadi Presiden  DAHLAN TOLOL,2/12/2014 7:38,None,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,-1,,,,
-1170510345,dzarwothelegend,"Saat emak gue bicara politik. Kalo Hatta Rajasa yg jadi presiden, ARB pasti marah-marah. Entah apa dasarnya..entah.. Terserah emak gue -___-",2/15/2014 6:03,None,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",,-1,,,,
-1166859273,Garuda1ndonesia,"RT @Prabowofor2014: Prabowo tidak ngoyo jadi presiden. Prabowo hanya ingin Indonesia merdeka, Indonesia berdikari.#PrabowoPresiden #Gerindr...",9/23/2013 7:13,Prabowo,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1,,,,
-1165424010,lakistyle,Gita Wirjawan Bakal Sepopuler harga tahu tempe serta harga jengkol menjelang Pemilihan Presiden #jokowi,9/29/2013 13:34,Jokowi,web,,1,,,,
-1165334396,lakistyle,RT @DelthyM : Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan #jokowi,9/24/2013 15:37,JK,web,,1,,,,
-1159472114,bayuendah,Kalo Golkar kan udh punya capres Aburizal ya. Tapi suara buat dia ga naik2 di survei. Urusin Lapindo dulu aja kali ga Pak?,8/31/2013 3:21,Aburizal,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Jakarta,-1,,,,
-1157862195,KennethLeonar20,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",US,1,,,,
-1157352120,EbayNourbaiti_B,Jujur pengen yg jadi presiden jokowi. Tapi terlalu sulit kayanya secara politik itu menakutkan. Mereka punya duit punya kuasa juga.,9/13/2013 13:46,Jokowi,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",Gambut. South Borneo,1,,,,
-1154178242,DuaneRollins1,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",Guatemala,1,,,,
-1153608663,bostonmanurung,"RT @Teddy_Sugianto: Hehehe @bostonmanurung: Blm ada petunjuk dr besan?  Jadi Capres, Hatta Rajasa Belum Siap Strategi - Republika Online ht ",8/2/2013 0:25,Hatta,web,Indonesia,-1,,,,
-1153135022,MirkaSyafia,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:36,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",UK,1,,,,
-1151289606,Prabowo_oke,"RT @Hartadiredjo: @Fahrihamzah @detikcom  Idealnya Capres Jokowi, Cawapres JK, Prabowo Subianto atau Pramono Edhie, terserah Jokowi mau pil...",9/13/2013 12:28,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Jakarta - Demak,1,,,,
-1150763575,olimin11,"@kompascom Capres Jokowi-Rieke pasti nyungsep dalam tanah,tak bakalan dipilih rakyat.Krn Rieke terkesan O-on d manja banyak omong!PDIP Modar",2/5/2014 5:39,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1,,,,
-1149860830,KujangSangata,"RT @PeterparkerBlac: Hatta jg gak bakalan jd capres, Hatta asli aja Wapres apalagi yg palsu ""@TrioMacan2000: G usah dipusingkan, ARB ga bak ",8/26/2013 1:33,Hatta,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1,,,,
-1147927076,despar54,Tugas Ramadan Pohon Bunuh Karakter Capres Jokowi @teh_tariq @Mbi_Lung @masbedjo @wahyudi_sudibya @asepsj_j @khoemis @iwands71,2/6/2014 9:07,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,-1,,,,
-1144840235,Al_uswahTB,"RT @DioSamuel: ""@LoveNiey: Jokowi presd nya ""@Jimie_7: kalo @aniesbaswedan jadi presiden , @jokowi_do2 gubernurnya Jkt, bisa jadi kenapa ta...",9/17/2013 14:45,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Jl. Raya Natar No. 55,1,,,,
-1142169219,daraqutnie,"Kaget! Ada pasangan capres wiranto sama hary tanoe di tukang bubur naik haji. Curiga mau pada kampanye di sinetron (,'')",2/1/2014 13:13,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>","-6.89997, 107.60767",-1,,,,
-1142044839,Rachmad_SAP,"RT @RatihNasaruddin: Tegas dong!!! Katakan nanti klo jkt sudah beres!!!! RT ""@detikcom: Kembali Didesak Jadi Capres, Jokowi: Keputusannya A",2/16/2014 9:32,None,web,,-1,,,,
-1141633323,ganang_sandy,"RT @Indonesia_Esok: Ketika Presiden Megawati Soekarnoputri tak berkuasa, semua jasa dan darmanya dianggap tidak ada sama sekali. Dihujat di",2/23/2014 3:22,None,web,,-1,,,,
-1141062846,Soehendri80,"@sammyfish13 @Caleg_Bersih @jokowi_do2 @AmorBeracun @andrinof_a_ch Ri1=Rakyat , Ri2=Presiden Jokowi dodo",8/31/2013 3:21,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jabodetabek,1,,,,
-1140598663,rizkymanalu,"Aku salut dan thx banget dgn capres prabowo lwt amrie, membhz desa sama amrie! Shbt trbaik amrie, pejuang pemikir, pemikir pejuang",11/28/2013 14:42,Prabowo,"<a href=""http://www.nokia.com"" rel=""nofollow"">Mobile client</a>",Indonesia,1,,,,
-1130500837,NatabuanaS,"@republikaonline JK hrs memberi contoh bagi Kader Golkar yg tak tahu diri lainnya, bhw Golkar sdh punya Capres : ARB. Gentlemen boss.",9/22/2013 4:05,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Indonesia,1,,,,
-1129751017,SydSalesman,"""@NickyYuventius: Gila ya? Presiden Jokowi, Gubernur Ahok. Gila ya? Indonesia baru beneran."" Ini baru Indonesia.Ini Indonesia baru.",8/2/2013 17:54,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mlati Glondong - Sleman,1,,,,
-1126415061,TrioMacan2000,"37. Permintaan langsung George Bush Jr via telpon kepada Presiden Megawati agar RI mendukung serangan militer AS ke Irak, ditolak Mega",2/26/2014 2:45,None,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",,1,,,,
-1125835380,maqbulhalim,"Saat Pilgub Sulsel 2013, cagub Ilham Aziz saat itu nyatakan komitmennya usung @JK_Kita sbg capres. #JK",8/19/2013 0:36,JK,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Makassar,1,,,,
-1124719525,JokowiPres,"RT @Ronnie_Rusli: ""Bursa Capres, Dahlan Tertarik Duet dng Jokowi (Detik)"": Sekedar cita2 boleh saja, cuma tdk tau dirinya Jongos Presiden, ...",9/13/2013 15:44,Dahlan,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,-1,,,,
-1124080170,PnyJkt,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres...",9/14/2013 11:38,Hatta,,,-1,,,,
-1123606760,BungNami,@ulil @VIVAnews kriteria Capres Jokowi : tidak terlibat permasalahan dengan banyak orang.,2/25/2014 0:35,None,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,1,,,,
-1123103879,Dwi_yoi,RT @JTmor: Siapa yg berani macem2 ke Capres Jokowi di twitter harus berhadapan dulu dgn the Duke of Twitterland #JTmor *gue bantai habis* ????,2/21/2014 6:16,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
-1122672599,hermansyah_rudi,Kenapa pasangan capres Wiranto-Hari Tanoe jd WIN-HT. Shrusnya kan WIR-HT. Ohh takut diblang WIRO sableng kali ya?,11/5/2013 6:15,Wiranto,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Bekasi,-1,,,,
-1118816082,KPUKThamrin,''Lebih cepat lebih baik'' - Slogan kampanye Wakil Presiden Jusuf Kalla pada pemilu presiden 2009 :),2/10/2014 14:12,None,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",,1,,,,
-1113960361,auliaphd,Merindukan teriakan merdeka ala eks Presiden Megawati..Merdeka #68thIndonesia,8/16/2013 17:37,Megawati,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
-1110921668,SahabatMahfud13,"RT @yalokay: Pemilih lebih melihat rekam jejak capres, bukan hasil survei @SahabatMahfud13 RT""@merdekadotcom: Survei capres:Jokowi pertama#",2/1/2014 11:12,None,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1,,,,
-1110921668,SahabatMahfud13,"RT @yalokay: Pemilih lebih melihat rekam jejak capres, bukan hasil survei @SahabatMahfud13 RT""@merdekadotcom: Survei capres:Jokowi pertama#",2/1/2014 11:12,None,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1,1,,,
-1110667029,HSI_TULLOH,Mahfud MD Presiden. Jokowi Wakil Presiden. COCOK!!! Dua orang yg banyak kasih inspirasi positif buat indonesia di masa depan.,9/20/2013 15:32,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",INDONESIA,1,,,,
-1110098003,DENMAS_BAGELEN,AGAMA ADALAH JANJI DAN PERINTAH TUHAN YANG MAHA KUASA .BUKAN JANJI CAPRES ARB DAN LAINYA,8/21/2013 1:35,Aburizal,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",TANAH JAWA,-1,,,,
-1107272623,kalamanaya,"""@JoeMutalake: @kalamanaya bakal kejadian gitu kalo org pks jadi presiden""jk Tuhan YME tak berkehendak tentu ga akan pernah terjadi..",8/20/2013 7:38,JK,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta - Indonesia,1,,,,
-1107216659,MasyfukR,"Risma didukung presiden,jokowi,bu mega dan rakyat,memang orang jujur di cintai semua golongan @fadjroeL",2/20/2014 9:47,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
-1105216814,despar54,J Kalla: Dukungan rakyat kpd Capres Jokowi BAGAI Tsunami @kolo_ijo @bertus_Aryadavi @Sunarwidjaja @J4j4nk @wahyudi_sudibya @alankomar_,8/10/2013 7:01,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,1,,,,
-1104703378,TwittUnik,"RT @LoveNiey: Jokowi presd nya ""@Jimie_7: kalo @aniesbaswedan jadi presiden , @jokowi_do2 gubernurnya Jkt, @ridwankamil walikotanya bdg,sy ...",9/17/2013 14:17,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Indonesia,1,,,,
-1103159798,AndyGarda1905,Jokowiii unggul dr survey. Capres!prabowo urutan 2,8/26/2013 11:59,Prabowo,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",JKT BDG SAUDI ARABIA,1,,,,
-1099735908,Mention_Mahfud,"RT @AnasSuyuti: @mohmahfudmd @MahfudMD_Info Terlalu lebay, aura capres Mahfud MD mulai pudar"" di mata manusia memudar tapi di mata Allah in...",9/14/2013 12:30,Mahfud,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",semarang,1,,,,
-1098155243,MuhmdFadhilah,"Roma Irama jadi capres, JK cuma dijadikan cawapres. Pkb ngelawak nih -____-",2/2/2014 14:02,None,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",,-1,,,,
-1097092093,triskimya,"lagi pilkada jatim, tapi kenapa Jokowi menuhin TL? :d pada takut ya jokowi jd presiden?  | jokowi mmng magnet untuk dibhs selain FPI :)))",8/29/2013 8:49,Jokowi,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",Indonesia pisan,-1,,,,
-1091699282,idoidonajib,"Jelek! ""@fallenokta: Apa komposisi ini udah bagus; prabowo sbg presiden, jokowi wapres; ahok mjd gub DKI;""",8/3/2013 2:54,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","otista 2, jakarta",-1,,,,
-1089429480,NelsonB63277379,24/09/2013 21:42 Sosok Gubernur Jokowi dan Mantan Wakil Presiden Jusuf Kalla dinyatakan sebagai 2 tokoh terpopuler dalam perbincangan...,9/24/2013 15:35,JK,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",,1,,,,
-1087672029,noverdho,Lbih salah lg klo milih lo RT @farhatabbaslaw: Suatu negara dpt salah memiliki/memilih presiden jk cuma 2 hal saja ! 1) rakyatnya bodoh & mi,8/28/2013 23:14,JK,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",jambi-jogja,-1,,,,
-1087249800,VaberLR,"RT @oktariands: Jokowi nyapres 2014 OK, tp klo 2019 Hebat. Klo utk 2014 ini bgsny, Mahfud MD Capres, Dahlan Iskan Cawapres. #Pilpres2014",9/12/2013 16:18,Dahlan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Jakarta-Indonesia,1,,,,
-1086139628,Politikhangat,Peserta konvensi diminta berkaca pada JK & Mahfud: Mantan Wakil Presiden Jusuf Kalla dan mantan Ketua Mahkamah ,8/30/2013 0:49,JK,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>",Indonesia,1,,,,
-1086113087,AsepNirwanaa,"@farhatabbaslaw om rombongan capres ARB ga bayar es tebu, rakyat dicuekin gitu aja euy.. #EsTebu",11/6/2013 4:13,Aburizal,web,,-1,,,,
-1085190965,despar54,Ruhut TimSes Edi Pramono Yakin Unggul Atas Capres Jokowi @herilatief @KalongMbengi @andi_hpattera @Handoko_SHD @atok_ito @tbayupatti,9/1/2013 18:19,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Jakarta,-1,,,,
-1084235312,ks_PDIP_Projo,"Rakyat beri amanah lbh besar pd pemilu 2014  ""@RadenAriSuryadi: @HiaPengalaman: Ayok dukung pak jokowi jd presiden @jokowi_do2 @PDIPOnline""",2/3/2014 15:15,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
-1083132507,Caleg_Bersih,"RT @mutoharamin: +1 ""@fadjroeL: Bungkus ""@Nurcholis10: Capres @jokowi_do2. & Cawapres @mohmahfudmd. Gimana bung @fadjroeL.""",9/9/2013 3:58,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1,,,,
-1082012735,mbeweh_16,"Obama pun nggak bisa nyeleseikan mslh itu pak RT @PeterGontha: Angkat tangan deh, mau yang jadi presiden Jokowi atau Oma Irama apa Sule te",11/28/2013 11:08,Jokowi,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",Ngawi ~ Panda'an,1,,,,
-1076810116,risa_handaya,RT @despar54: Cuma Capres JOKOWI yg di Ulas NewYork T & Wasington P! Gita W tdk!!  @eddies_song @boyke_bond @wakadol2012 @LowChann @Banawa2...,9/30/2013 8:53,Jokowi,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
-1076183878,inksteve,"Saya pastinya GOLPUT!!  untuk Presiden..Megawati no!, ARB no! Apalagi Dari PKS Pastinya no!!!, Wiranto no juga..tpi layak dicoba Prabowo.",9/30/2013 16:22,Megawati,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,-1,,,,
-1071003325,taktik_tok,"Semua orang tau bahwa Capres Jokowi itu HEBAT dan tak ada tandingannya diNegeri ini, tp akan dicoba Capres dr Poros Tengah 2 yg akan datang",2/12/2014 4:18,None,web,,1,,,,
-1068990100,dahliacitra,"Rata2 problemnya itu sih. Lebay n narsis. Gak Mahfud aja. ""@SINDOnews: TERPOPULER: Terlalu lebay, aura capres Mahfud MD mulai pudar""",9/14/2013 15:12,Mahfud,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Jakarta,-1,,,,
-1064867486,thya_17,@ree_ghiena @onetea_potter lebih cocok yg jdi capres jokowi dong :D,9/9/2013 4:12,Jokowi,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Indonesia,1,,,,
-1064267926,mamipopz,kepedean deh @RadioElshinta: Mantan wakil presiden Jusuf Kalla mengaku tidak ada hambatan serius bagi dirinya untuk duet dengan Jokowi pada,9/6/2013 2:32,JK,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Bandung - Jakarta,-1,,,,
-1059989038,Elinlinlon,"nonton kompas tv, survei ttg partai dan calon capres ! Tokoh yang tidak diinginkan jd presiden >>> Megawati #setujuuuuuu",8/26/2013 22:46,Megawati,"<a href=""http://m.dabr.co.uk"" rel=""nofollow"">Dabr</a>",INDONESIA,-1,,,,
-1057193689,PeterparkerBlac,"Hatta jg gak bakalan jd capres, Hatta asli aja Wapres apalagi yg palsu ""@TrioMacan2000: G usah dipusingkan, ARB ga bakalan jadi capres hehe""",8/26/2013 1:21,Hatta,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Anywhere,-1,,,,
-1053059493,po_heng,"Presiden jk ga ambil tindakan tegas thd gamawan, jgn slhkan jk dianggap mendukung tindakan diskriminasi gamawan ato malah instruksi presiden",9/28/2013 9:24,JK,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry�</a>",Indonesia,-1,,,,
-1051200997,Presiden2014com,"RT @radywae: Mantabbb""@Lagiapabroo: Presiden JOKOWI, wakilnya Bu RISMA""",2/12/2014 17:16,None,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,1,,,,
-1051132605,lucy_karini,"Permisi...bu, apa anakx si p*an gak ambisius jg tuk jd org no 1. :p RT""@kompascom: Banyak yang Ingin Jadi Presiden, Megawati Heran",11/30/2013 8:24,Megawati,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Palw,-1,,,,
-1047773875,Caleg_Bersih,"RT @ReeyAReey: (Y) RT @fadjroeL: Bungkus ""@Nurcholis10: Capres @jokowi_do2. & Cawapres @mohmahfudmd. Gimana bung @fadjroeL.",9/9/2013 3:58,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1,,,,
-1045011537,untuk_RI,"Jika Presiden, Dahlan Tetap Pakai Sepatu Kets. Cintailah produk Indonesia itu kata pak Dahlan, jempol buat bapak.",8/30/2013 17:06,Dahlan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,1,,,,
-1044285783,Presiden2014com,"RT @17dewikunti: @Prabowo08 presiden, @jokowi_do2 wakil presiden! akn mbwa Indonesia Jaya. Please, think deeply! @Gerindra @PDI_Perjuangan ",2/14/2014 16:19,None,"<a href=""http://presiden2014.com/news"" rel=""nofollow"">Presiden2014.com TW</a>",,1,,,,
-1044035035,RMDPW,"Om itu ava keren gila. pantes nuh jadi penghulu nikahan, jgn jadi presiden, jokowi lebih pantas jd presiden!;$ @farhatabbaslaw",11/28/2013 11:35,Jokowi,"<a href=""http://www.snaptwit.com"" rel=""nofollow"">Snaptwit</a>",IbuAyah,-1,,,,
-1039614136,dalgonyes,"GOLKAR ! Daripada ribt dan ribet terus soal capres ARB ayo bikin konvensi terbuka,berani?kalau berani itu baru partainya rakyat.",9/29/2013 1:53,Aburizal,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",NTB,-1,,,,
-1036056823,IndonesiaForIN,"RT @RafendraAR: ""Lapindo sdh dnyatakan tdk brslah d pgadilan, jd itu bkn urusan sy"" apa itu jwban sosok calon PRESIDEN? #ARB @yuniche21 #UM...",9/14/2013 20:48,Aburizal,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Indonesia,-1,,,,
-1035835265,sabotase_dunia,"jd skenarionya gini. 2014 biar Prabowo jd presiden, Jokowi tetepgubernur. kalo Jakarta berhasil gak usah nunggu 2019 buat gantiin Prabowo",8/1/2013 9:16,Jokowi,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",Jakarta the Garden City,1,,,,
-1034757091,bayuworo,"@liputan6dotcom kl PDIP masih nyalonin megawati jd capres & jokowi mau nyapres di partai lain, bisa jadi PDIP kalah di pemilu 2014",8/14/2013 13:22,Jokowi,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Medan,-1,,,,
-1033098893,AbdiVegatech,"RT @Prabowofor2014: Prabowo tidak ngoyo jadi presiden. Prabowo hanya ingin Indonesia merdeka, Indonesia berdikari.#PrabowoPresiden #Gerindr...",9/27/2013 3:05,Prabowo,web,,1,,,,
-1031824640,SBYhudoyonoRI,RT @alljet99: @jokowi_do2 @Jokowi_RI @Jokowi2014 @Jokowi_Presiden #jokowi Ayo dukung Tim Sukses Gratis jokowi for RI-1 2014 RT,9/12/2013 19:01,Jokowi,"<a href=""http://roundteam.co"" rel=""nofollow"">RoundTeam</a>",,1,,,,
-1026325147,despar54,Gun2 Heryanto: Capres Jokowi miliki Perilaku & Cara Komunikasi Terbaik! Pram Edi Terburuk @Him_NK @Mbi_Lung @ngobush2 @Big_Iwid @WIROSaBles,11/7/2013 18:33,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",Jakarta,1,,,,
-1019911681,PartaiSocmed,Yg jelas bukan capres Jokowi Wannabe :) RT @superSEP7: nah menurut lo yg benar dan bgus utk minpin Indonesia itu siapa? Apa alasannya?,2/5/2014 19:26,None,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",,-1,,,,
-1019519555,didiesoeharto,"Dngr2 Gerindra & Pdi-p akn joint,dn Prabowo Capres,Jokowi wapres,wah kata teman2 org2 awak di aussie, bguslah itu mmg prlu calon2 yg tegas",11/21/2013 0:37,Jokowi,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",Anywhere,1,,,,
-1018328211,BBHesti,@kompascom Prabowo dgn 6 Program Aksinya cukup bagus sbg Presiden. Jokowi jangan diganggu sbg Gubernur DKI. DKi semrawut Indonesia hanyut!,8/2/2013 10:00,Jokowi,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
-1018260466,KalSel3,"2013PAN membuka kemungkinan evaluasi pencapresan Ketua Umumnya, Hatta Radjasa. Jika tidak menjadi capres, Hatta bisa menjadi cawapres...",9/14/2013 12:00,Hatta,,,-1,,,,
-1017916905,alannoperfect,Presiden: Prabowo (Beliau akan menjadikan indonesia bermartabat di negri orang).Wapres:Jokowi(Beliau akan mensejahterakan di dalam negri)..,2/5/2014 8:42,None,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry</a>",,1,,,,
